household_idx,fid,cluster_id,persona_id,persona_name,persona_avg_fit_score,cluster_id_current,persona_id_current,persona_name_current,mapping_source,is_validated,iteration,ER82017,ER82027,ER82150,ER82181,ER82182,ER82433,ER82800,ER82840,ER82856,ER82926,ER83010,ER83977,ER83978,ER84520,ER85079,ER85311,ER85533,ER85629,ER85666,ER85690,ER85692,ER85701,ER85747,ER85768,ER85780,ER82500,ER82501
103,1320,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,2,1,7000,570,1,2,5,5,1,1,1,5,1,1,1,205100,205100,0,26000,166000,23280.0,4800.0,72580.0,16,2000,7860
104,1087,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,2,2,1,3710,9470,1,2,9,9,1,5,1,5,2,1,1,345000,345000,3000,357500,357500,42060.0,914.0,104646.43,14,50,1770
105,952,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,4,3,1,4850,4470,1,4,5,5,1,1,5,5,2,1,1,240076,268076,6000,1984000,1984000,52238.13,7100.0,96972.97,16,4920,7070
106,274,5,5,Stable Middle-Class Family Anchors,0.7036111111111111,5,5,Stable Middle-Class Family Anchors,current_validated,True,10,3,2,1,3260,8080,1,4,5,5,1,5,1,5,3,2,1,133000,133000,0,-273000,63000,54920.0,32100.0,129445.57,17,3060,7970
107,405,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,3,1,1,1020,6970,1,2,5,5,5,5,5,5,3,2,1,257880,257880,18000,52000,272000,52954.86,12173.2,100446.47,17,1020,6690
108,401,5,5,Stable Middle-Class Family Anchors,0.7036111111111111,5,5,Stable Middle-Class Family Anchors,current_validated,True,10,5,2,1,1460,3570,1,3,5,5,1,1,1,5,2,1,1,193695,209665,0,1395432,1622270,35568.0,15380.0,171248.0,17,2430,6770
109,495,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,2,2,1,5240,8770,1,3,5,5,1,5,5,5,2,2,1,161000,161000,0,50000,50000,44760.0,1560.0,78160.0,16,5000,7280
110,525,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,3,2,4,430,8770,1,2,5,5,1,5,5,5,3,1,1,117311,174191,3090,-3090,1348306,55863.0,2000.0,103814.84,11,4050,8680
111,453,11,11,Stable Middle-Class Family Anchor,0.7416666666666667,11,11,Stable Middle-Class Family Anchor,current_validated,True,10,5,1,1,50,5180,1,3,5,5,5,5,5,5,1,1,1,158700,176700,0,6000,156000,46760.0,5493.02,97853.02,16,410,7070
112,446,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,11,11,Stable Middle-Class Family Anchor,initial,False,10,3,4,5,0,0,5,3,5,5,1,5,1,1,4,2,1,0,135800,0,-61000,-74200,85366.39,4260.0,120938.25,16,0,0
113,126,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,2,1,1,2720,7890,1,2,5,5,1,5,1,5,2,1,1,180000,180000,6000,154000,495000,37500.0,8200.0,124127.92,14,137,7380
114,64,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,2,2,1,1020,7380,1,3,5,5,1,5,5,5,2,2,1,230908,230908,0,180000,272000,47963.52,3100.0,110724.43,17,9999,5580
115,153,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,4,2,1,2040,9160,1,1,5,5,1,5,1,5,3,2,1,200000,310000,0,-180000,180000,22380.0,10000.0,73480.0,17,3600,8170
116,393,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,2,2,1,7420,6670,1,1,5,5,1,5,5,5,3,2,1,210200,210200,0,70000,170000,30956.0,700.0,86026.26,13,2540,7890
117,1114,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,3,2,1,2850,6480,1,2,5,5,1,5,1,5,3,1,1,156400,156400,0,129000,299000,54352.0,7600.0,116472.0,16,4700,8990
118,1016,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,6,2,1,7200,4670,1,2,5,5,5,9,5,5,2,1,1,144200,158600,5000,5000,520000,53510.0,8700.0,96310.0,14,0,0
119,979,11,11,Stable Middle-Class Family Anchor,0.7416666666666667,11,11,Stable Middle-Class Family Anchor,current_validated,True,10,3,2,1,9130,6170,1,4,5,5,1,1,5,5,3,1,1,98000,136586,0,185000,425000,69820.0,13700.0,163660.0,12,2630,1990
120,618,3,3,Balanced Stability Seeker,0.7175925925925926,3,3,Balanced Stability Seeker,current_validated,True,10,4,2,1,4920,7070,1,4,5,5,1,5,1,5,2,2,1,155110,155110,30000,40000,540000,64380.0,3420.0,126138.0,15,3060,7970
121,659,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,4,2,1,220,770,1,3,5,5,1,5,5,5,1,2,1,185000,185000,0,50000,250000,38699.74,1500.0,115482.63,16,565,6990
122,876,3,3,Balanced Stability Seeker,0.7175925925925926,3,3,Balanced Stability Seeker,current_validated,True,10,2,2,1,3740,9470,1,3,5,5,1,5,5,5,3,2,1,158943,158943,25000,22600,279639,21492.0,5500.0,80692.0,16,5000,7990
123,674,-1,-1,Unknown,,8,8,Stable Yet Strained Middle-Class Worker,initial,False,10,4,1,1,3060,8190,1,3,5,5,1,5,5,5,2,1,1,1900200,1927200,0,6750000,7835000,165200.0,8784.0,256084.0,17,3060,7970
124,827,5,5,Stable Middle-Class Family Anchors,0.7036111111111111,5,5,Stable Middle-Class Family Anchors,current_validated,True,10,2,2,1,1020,7380,1,2,5,5,1,5,5,5,3,1,1,220000,232000,0,50000,496000,27900.0,27500.0,91042.36,16,110,6990
125,798,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,4,1,1,3850,9470,1,2,5,5,1,5,5,5,2,2,1,251000,319996,0,963000,1763000,46392.0,2100.0,77810.0,14,0,0
126,938,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,4,1,1,4750,4670,1,3,5,5,1,5,5,5,2,1,1,140000,140000,2000,107000,537219,32731.0,6180.0,73903.0,12,0,0
127,968,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,2,3,1,2100,7270,1,2,5,5,1,5,5,5,4,2,1,170000,170000,0,2240000,4205000,58660.0,1300.0,82243.58,17,4710,8570
128,1219,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,5,1,1,7700,2390,1,3,5,5,1,1,5,5,4,2,1,80000,150000,0,1820000,2220000,34260.0,13080.0,92660.0,6,0,0
129,1170,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,3,1,1,9130,6380,1,2,5,5,1,5,1,5,2,2,1,225050,225050,5000,22800,447800,29070.0,3400.0,87954.0,12,120,6870
130,669,17,17,Stable High-Income Professional,0.7346153846153846,17,17,Stable High-Income Professional,current_validated,True,10,3,1,1,110,7380,1,2,5,5,1,5,5,5,2,2,1,250000,250000,0,2040000,2396000,62692.0,7500.0,107162.42,16,0,0
131,48,19,19,"Wealthy, Educated Family-Oriented Professionals",0.7649999999999999,19,19,"Wealthy, Educated Family-Oriented Professionals",current_validated,True,10,3,2,1,1360,7290,1,2,5,5,1,1,5,5,2,1,1,470000,472160,0,2465000,3865000,27360.0,26400.0,143903.09,16,725,7670
132,11,5,5,Stable Middle-Class Family Anchors,0.7036111111111111,5,5,Stable Middle-Class Family Anchors,current_validated,True,10,5,1,6,3010,7980,5,3,5,5,1,1,5,5,2,2,1,250000,250000,0,1635000,1965000,49010.0,22800.0,148220.0,17,0,0
133,129,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,3,2,1,2100,7270,1,3,5,5,1,1,5,5,2,2,1,215000,215000,0,1170000,1970000,33700.0,14000.0,114320.0,17,0,0
134,173,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,5,2,1,430,6180,1,1,5,5,1,1,5,5,3,2,1,335000,384760,20000,160000,160000,41600.0,2400.0,99836.0,14,5000,6180
135,80,17,17,Stable High-Income Professional,0.7346153846153846,17,17,Stable High-Income Professional,current_validated,True,10,2,2,1,1020,7380,1,2,5,5,1,5,5,5,1,2,1,360200,360200,0,136000,296000,70380.0,500.0,145864.88,16,725,7370
136,20,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,5,2,1,2200,7870,1,3,5,5,5,5,5,5,2,1,1,156100,156100,0,40000,280000,32760.0,6750.0,89305.6,17,3160,8090
137,367,3,3,Balanced Stability Seeker,0.7175925925925926,3,3,Balanced Stability Seeker,current_validated,True,10,4,2,1,6355,770,1,1,5,5,1,5,1,5,3,1,1,123280,155680,30000,-4500,185500,24200.0,3647.45,75018.5,8,2300,7860
138,1338,8,7,Wealthy but Time-Pressured Dual-Income Couple,0.725,8,8,Stable Yet Strained Middle-Class Worker,last_validated,False,10,4,2,1,1006,5590,1,3,5,5,1,5,5,5,1,2,1,300000,352768,0,2070000,3040802,46160.0,3866.87,107546.88,17,0,0
139,1109,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,2,2,1,9999,9999,1,4,5,5,1,5,5,5,2,1,1,214400,214400,0,2174000,2774000,27883.08,11815.39,83072.65,14,1430,2190
140,1064,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,4,3,1,9640,3190,1,4,5,5,1,5,5,1,4,2,1,132100,132100,6000,92700,92700,27800.0,2780.86,80136.86,12,2000,7860
141,1318,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,2,1,1,7200,5480,1,2,5,5,1,5,5,5,2,2,1,245000,245000,0,31500,466500,42066.45,8800.0,75383.43,14,5700,2790
142,1247,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,5,3,1,9800,9590,1,3,5,5,1,1,5,5,3,2,1,124550,149104,0,1135476,1135476,35256.2,550.0,98778.62,17,0,0
143,1126,3,3,Balanced Stability Seeker,0.7175925925925926,3,3,Balanced Stability Seeker,current_validated,True,10,5,1,1,4700,5580,1,3,5,5,1,5,5,5,2,2,1,165000,166600,50000,19000,199000,68140.0,1500.0,149740.0,12,0,0
144,965,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,2,2,4,800,7280,1,1,5,5,1,5,5,5,2,1,1,90200,175556,0,6110000,8560000,37420.0,10800.0,89468.76,16,3255,8170
145,959,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,2,1,5620,4870,1,2,5,5,1,1,1,5,3,2,1,163000,163000,5000,240000,625000,19960.0,9100.0,78400.0,16,2010,9480
146,902,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,4,2,1,360,7460,1,2,5,5,1,5,5,5,1,1,1,190016,190016,0,269000,269000,51300.0,7200.0,96110.0,17,0,0
147,879,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,3,3,1,4710,6990,1,4,5,5,1,1,5,5,3,1,1,182000,273400,2000,2383000,3244000,55626.0,15300.0,103630.11,17,0,0
148,804,5,5,Stable Middle-Class Family Anchors,0.7036111111111111,5,5,Stable Middle-Class Family Anchors,current_validated,True,10,3,2,1,9130,2570,1,3,5,5,1,1,1,5,3,2,1,126000,162000,13000,1000,121000,26800.0,17490.0,105890.0,12,5700,8190
149,751,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,5,2,1,1010,5590,1,3,5,5,1,5,5,5,3,1,1,260100,260100,10000,137000,137000,41600.0,9100.0,91980.0,16,5700,6970
150,697,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,2,2,1,1020,7380,1,2,5,5,5,5,5,5,2,2,1,258529,294641,0,419000,419000,52240.0,2700.0,88541.79,16,3230,8370
151,628,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,4,3,1,4850,4290,1,5,5,5,1,5,5,5,3,2,1,164006,164006,0,120000,1120000,37100.0,2193.02,108007.17,16,0,0
152,614,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,3,2,1,3820,9470,1,2,5,5,1,5,5,5,4,2,1,239678,292478,0,12000,577000,17160.0,12340.0,188072.92,17,910,6880
153,328,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,1,2,1,1320,3590,1,3,5,5,1,5,5,5,2,2,1,201150,201150,18000,228000,445000,27168.0,1800.0,80228.0,16,0,0
154,547,13,13,Stressed Middle-Class Parent,0.6708333333333334,13,13,Stressed Middle-Class Parent,current_validated,True,10,3,3,2,3060,7970,1,3,5,5,5,5,5,1,5,1,1,243250,249900,0,964000,1148000,52140.0,28490.0,114190.0,17,0,0
155,226,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,2,3,1,9830,9870,1,4,5,5,1,5,1,5,4,2,1,299091,299091,10000,-93415,291585,13902.0,78.0,73380.0,17,710,7380
156,280,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,3,2,1,1106,6970,1,2,5,5,1,1,5,5,2,1,1,196120,196120,0,202000,202000,30660.0,6420.0,88555.19,17,0,0
157,349,8,8,Stable Yet Strained Middle-Class Worker,0.713888888888889,8,8,Stable Yet Strained Middle-Class Worker,current_validated,True,10,4,2,1,4700,5590,1,2,5,5,1,5,5,5,3,2,1,500000,500000,0,70000,270000,82440.0,16776.0,129120.0,16,0,0
158,481,11,11,Stable Middle-Class Family Anchor,0.7416666666666667,11,11,Stable Middle-Class Family Anchor,current_validated,True,10,2,2,1,4040,8690,1,4,5,5,1,5,5,5,3,1,1,179212,184212,0,280000,745000,83520.0,6000.0,112317.07,16,930,9380
159,164,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,3,1,1,4810,6990,1,3,5,5,1,1,5,5,1,1,1,142900,142900,0,260500,260500,37060.0,5380.0,76014.0,17,3300,8190
160,509,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,4,2,1,1007,6970,1,4,5,5,1,5,5,5,1,2,1,240260,240260,0,850000,1650000,29031.85,5830.86,76955.37,16,4540,8590
161,561,5,5,Stable Middle-Class Family Anchors,0.7036111111111111,5,5,Stable Middle-Class Family Anchors,current_validated,True,10,2,2,4,5120,5295,5,2,5,5,1,5,5,5,2,1,1,185900,185900,0,2480000,3055000,27440.0,40200.0,118548.0,17,0,0
162,90,17,17,Stable High-Income Professional,0.7346153846153846,17,17,Stable High-Income Professional,current_validated,True,10,2,2,1,735,5380,1,4,5,5,1,5,5,5,2,2,1,464500,464500,0,1050000,1050000,58480.0,3280.0,100011.78,16,1300,5380
163,249,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,3,4,1,2710,6672,1,3,5,5,1,5,5,5,2,1,1,170010,292010,0,270000,1070000,32040.0,2300.0,78480.0,16,0,0
164,102,0,0,Stable Middle-Class Family Anchors,0.6937378640776699,0,0,Stable Middle-Class Family Anchors,current_validated,True,10,4,1,1,2320,7860,1,4,5,5,1,1,5,5,1,1,1,264200,264200,0,345000,560000,13520.0,4000.0,71660.0,17,2320,7860
165,455,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,1,3,4510,8980,1,5,5,5,1,1,5,5,1,1,1,24125,24125,0,50000,50000,12900.0,797.96,29721.04,12,0,0
166,269,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,5850,6380,1,4,5,5,5,1,1,5,3,1,1,20100,20200,0,24300,24300,13820.0,0.0,27040.51,15,0,0
167,871,6,6,The Constrained Optimizer,0.7392418772563183,16,16,"Time-Pressed, Student-Loan Burdened Singles",initial,False,10,3,4,6,4760,5170,1,5,1,5,5,1,5,1,5,2,1,1800,34680,0,-23000,-23000,9325.48,3100.0,21685.48,10,0,0
168,1107,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,7,4010,8680,1,1,5,5,1,5,1,5,4,2,1,31560,32860,0,67000,67000,13252.7,460.0,24913.21,13,4760,5170
169,768,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,1,4250,7770,1,1,1,1,5,5,5,5,4,2,1,18288,19088,0,750,750,3000.0,3.0,3823.0,16,0,0
170,208,23,23,Financially Strained Solo Household,0.743181818181818,23,23,Financially Strained Solo Household,current_validated,True,10,2,4,6,0,0,5,5,1,1,1,1,1,1,3,1,5,0,10488,0,-28900,-9400,5713.0,0.0,14329.0,12,0,0
171,99,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,4010,8680,1,3,5,5,5,1,5,5,3,1,1,34040,34040,9000,33280,33280,4976.0,1860.0,24096.0,16,0,0
172,301,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,1,1,9620,4870,1,5,1,1,1,1,5,5,2,2,1,35754,35754,0,13000,13000,13438.13,78.96,25299.25,12,0,0
173,23,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,3,1,9620,5275,1,1,5,5,1,5,5,5,4,1,1,32400,32400,0,9000,9000,15180.0,520.0,24811.94,12,4230,9290
174,589,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,5,2,4130,8680,1,3,5,5,1,5,5,5,4,2,1,7000,12000,300,0,0,13212.0,0.0,22413.08,13,0,0
175,1007,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,3,5300,8660,5,1,1,1,5,5,1,5,3,2,1,1400,1400,0,-40000,-2000,5295.0,0.0,10495.0,14,0,0
176,1093,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,9610,4670,1,3,5,5,5,5,5,5,3,2,1,24000,24600,0,200,200,16640.0,0.0,22950.0,14,0,0
177,1265,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,7950,2980,1,1,5,5,1,5,5,5,3,1,1,14915,14915,600,21900,21900,14820.0,1300.0,27104.0,14,0,0
178,391,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,3,9140,6190,5,4,1,1,1,5,5,5,3,2,1,7000,7000,0,2000,2000,13576.63,0.0,29816.63,14,0,0
179,499,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,1,5230,6890,1,2,5,5,5,5,5,5,3,1,1,3161,13961,10800,4700,4700,15276.0,3365.0,28901.0,12,0,0
180,217,16,16,"Time-Pressed, Student-Loan Burdened Singles",0.6675,16,16,"Time-Pressed, Student-Loan Burdened Singles",current_validated,True,10,2,3,3,3930,7680,1,4,1,1,5,5,1,1,2,1,1,15000,15000,400,-4500,-4500,14600.0,0.0,24257.09,13,0,0
181,276,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,4110,8680,1,3,1,1,1,5,5,5,3,2,1,10000,10000,0,1200,1200,5160.0,0.0,10370.0,12,0,0
182,352,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,6,0,0,5,4,5,5,5,5,5,5,4,1,1,0,8200,0,0,0,14488.2,241.02,20831.0,13,0,0
183,1373,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,5510,8680,1,5,5,5,5,5,1,5,2,2,1,18000,19600,2000,-39100,-39100,6300.0,100.0,8840.39,15,0,0
184,1071,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,3,2,4,4250,7770,5,2,5,5,5,5,5,1,2,1,1,4500,31760,600,18289,276289,7125.0,800.0,25095.0,14,4840,5080
185,407,16,16,"Time-Pressed, Student-Loan Burdened Singles",0.6675,16,16,"Time-Pressed, Student-Loan Burdened Singles",current_validated,True,10,3,3,5,0,0,5,4,1,1,1,5,5,5,5,2,5,0,10452,0,3020,3020,9982.93,0.0,29614.93,12,0,0
186,615,23,23,Financially Strained Solo Household,0.743181818181818,23,23,Financially Strained Solo Household,current_validated,True,10,3,3,4,0,0,5,1,1,1,5,5,1,5,3,2,5,0,850,1867,-47267,-47267,13632.0,840.0,16162.0,15,0,0
187,744,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,1,5240,8090,1,2,5,5,1,5,1,5,3,2,1,22708,22708,2000,-56000,-56000,15775.0,2118.0,28503.0,16,0,0
188,1135,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,8,4,0,0,5,3,5,1,1,5,5,5,4,2,5,2730,2730,0,5500,125500,5560.0,1830.0,12370.0,14,4220,7860
189,1322,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,7,4760,5170,1,3,1,1,5,5,5,5,3,1,1,13762,18633,0,1600,1600,10885.0,193.02,17626.91,17,0,0
190,1057,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,2,5240,7590,1,2,1,5,1,5,5,5,2,2,1,26005,26005,0,20000,360000,8957.08,0.0,20457.08,12,0,0
191,748,1,1,The Stretched Middle-Income Family,0.6823369565217394,24,24,Stable Middle-Income Worker,initial,False,10,2,5,4,0,0,5,4,1,1,1,5,5,5,5,2,5,0,16800,10000,-9192,250808,6348.0,250.0,13738.0,12,0,0
192,743,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,3,0,0,5,3,5,5,5,5,5,5,3,2,5,30400,34500,0,4000,33000,12196.0,1000.0,28096.0,12,8000,3390
